claim_id,accident_date,evaluation_date,incremental_incurred,incremental_paid
claim-2009-29,4/7/09,10/1/13,8926.37713,44504.95877
claim-2009-30,4/10/09,10/1/13,8926.37713,44504.95877
claim-2009-31,4/13/09,10/1/13,8926.37713,44504.95877
claim-2009-32,4/17/09,10/1/13,8926.37713,44504.95877
claim-2009-33,4/20/09,10/1/13,8926.37713,44504.95877
claim-2009-34,4/24/09,10/1/13,8926.37713,44504.95877
claim-2009-35,4/27/09,10/1/13,8926.37713,44504.95877
claim-2009-36,4/30/09,10/1/13,8926.37713,44504.95877
claim-2009-37,5/4/09,10/1/13,8926.37713,44504.95877
claim-2009-38,5/7/09,10/1/13,8926.37713,44504.95877
claim-2009-39,5/11/09,10/1/13,8926.37713,44504.95877
claim-2009-40,5/14/09,10/1/13,8926.37713,44504.95877
claim-2009-41,5/17/09,10/1/13,8926.37713,44504.95877
claim-2009-42,5/21/09,10/1/13,8926.37713,44504.95877
claim-2009-43,5/24/09,10/1/13,8926.37713,44504.95877
claim-2009-44,5/28/09,10/1/13,8926.37713,44504.95877
claim-2009-45,5/31/09,10/1/13,8926.37713,44504.95877
claim-2009-46,6/4/09,10/1/13,8926.37713,44504.95877
claim-2009-47,6/7/09,10/1/13,8926.37713,44504.95877
claim-2009-48,6/10/09,10/1/13,8926.37713,44504.95877
claim-2009-49,6/14/09,10/1/13,8926.37713,44504.95877
claim-2009-50,6/17/09,10/1/13,8926.37713,44504.95877
claim-2009-51,6/21/09,10/1/13,8926.37713,44504.95877
claim-2009-52,6/24/09,10/1/13,8926.37713,44504.95877
claim-2009-53,6/27/09,10/1/13,8926.37713,44504.95877
claim-2009-54,7/1/09,10/1/13,8926.37713,44504.95877
claim-2009-55,7/4/09,10/1/13,8926.37713,44504.95877
claim-2009-56,7/8/09,10/1/13,8926.37713,44504.95877
claim-2009-57,7/11/09,10/1/13,8926.37713,44504.95877
claim-2009-58,7/14/09,10/1/13,8926.37713,44504.95877
claim-2009-59,7/18/09,10/1/13,8926.37713,44504.95877
claim-2009-60,7/21/09,10/1/13,8926.37713,44504.95877
claim-2009-61,7/25/09,10/1/13,8926.37713,44504.95877
claim-2009-62,7/28/09,10/1/13,8926.37713,44504.95877
claim-2009-63,7/31/09,10/1/13,8926.37713,44504.95877
claim-2009-64,8/4/09,10/1/13,8926.37713,44504.95877
claim-2009-65,8/7/09,10/1/13,8926.37713,44504.95877
claim-2009-66,8/11/09,10/1/13,8926.37713,44504.95877
claim-2009-67,8/14/09,10/1/13,8926.37713,44504.95877
claim-2009-68,8/18/09,10/1/13,8926.37713,44504.95877
claim-2009-69,8/21/09,10/1/13,8926.37713,44504.95877
claim-2009-70,8/24/09,10/1/13,8926.37713,44504.95877
claim-2009-71,8/28/09,10/1/13,8926.37713,44504.95877
claim-2009-72,8/31/09,10/1/13,8926.37713,44504.95877
claim-2009-73,9/4/09,10/1/13,8926.37713,44504.95877
claim-2009-74,9/7/09,10/1/13,8926.37713,44504.95877
claim-2009-75,9/10/09,10/1/13,8926.37713,44504.95877
claim-2009-76,9/14/09,10/1/13,8926.37713,44504.95877
claim-2009-77,9/17/09,10/1/13,8926.37713,44504.95877
claim-2009-78,9/21/09,10/1/13,8926.37713,44504.95877
claim-2009-79,9/24/09,10/1/13,8926.37713,44504.95877
claim-2009-80,9/27/09,10/1/13,8926.37713,44504.95877
claim-2009-81,10/1/09,10/1/13,8926.37713,44504.95877
claim-2009-82,10/4/09,10/1/13,8926.37713,44504.95877
claim-2009-83,10/8/09,10/1/13,8926.37713,44504.95877
claim-2009-84,10/11/09,10/1/13,8926.37713,44504.95877
claim-2009-85,10/15/09,10/1/13,8926.37713,44504.95877
claim-2009-86,10/18/09,10/1/13,67429.90654,59130.84112
claim-2009-87,10/21/09,10/1/13,67429.90654,59130.84112
claim-2009-88,10/25/09,10/1/13,67429.90654,59130.84112
claim-2009-89,10/28/09,10/1/13,67429.90654,59130.84112
claim-2009-90,11/1/09,10/1/13,67429.90654,59130.84112
claim-2009-91,11/4/09,10/1/13,67429.90654,59130.84112
claim-2009-92,11/7/09,10/1/13,67429.90654,59130.84112
claim-2009-93,11/11/09,10/1/13,67429.90654,59130.84112
claim-2009-94,11/14/09,10/1/13,67429.90654,59130.84112
claim-2009-95,11/18/09,10/1/13,67429.90654,59130.84112
claim-2009-96,11/21/09,10/1/13,67429.90654,59130.84112
claim-2009-97,11/24/09,10/1/13,67429.90654,59130.84112
claim-2009-98,11/28/09,10/1/13,67429.90654,59130.84112
claim-2009-99,12/1/09,10/1/13,67429.90654,59130.84112
claim-2009-100,12/5/09,10/1/13,67429.90654,59130.84112
claim-2009-101,12/8/09,10/1/13,67429.90654,59130.84112
claim-2009-102,12/12/09,10/1/13,67429.90654,59130.84112
claim-2009-103,12/15/09,10/1/13,67429.90654,59130.84112
claim-2009-104,12/18/09,10/1/13,67429.90654,59130.84112
claim-2009-105,12/22/09,10/1/13,67429.90654,59130.84112
claim-2009-106,12/25/09,10/1/13,67429.90654,59130.84112
claim-2009-107,12/29/09,10/1/13,67429.90654,59130.84112
claim-2010-1,1/1/10,10/1/13,-3641.563945,5056.856703
claim-2010-2,1/6/10,10/1/13,-3641.563945,5056.856703
claim-2010-3,1/12/10,10/1/13,-3641.563945,5056.856703
claim-2010-4,1/17/10,10/1/13,-3641.563945,5056.856703
claim-2010-5,1/23/10,10/1/13,-3641.563945,5056.856703
claim-2010-6,1/28/10,10/1/13,-3641.563945,5056.856703
claim-2010-7,2/3/10,10/1/13,-3641.563945,5056.856703
claim-2010-8,2/8/10,10/1/13,-3641.563945,5056.856703
claim-2010-9,2/14/10,10/1/13,-3641.563945,5056.856703
claim-2010-10,2/19/10,10/1/13,-3641.563945,5056.856703
claim-2010-11,2/24/10,10/1/13,-3641.563945,5056.856703
claim-2010-12,3/2/10,10/1/13,-3641.563945,5056.856703
claim-2010-13,3/7/10,10/1/13,-3641.563945,5056.856703
claim-2010-14,3/13/10,10/1/13,-3641.563945,5056.856703
claim-2010-15,3/18/10,10/1/13,-3641.563945,5056.856703
claim-2010-16,3/24/10,10/1/13,-3641.563945,5056.856703
claim-2010-17,3/29/10,10/1/13,-3641.563945,5056.856703
claim-2010-18,4/4/10,10/1/13,-3641.563945,5056.856703
claim-2010-19,4/9/10,10/1/13,-3641.563945,5056.856703
claim-2010-20,4/15/10,10/1/13,-3641.563945,5056.856703
claim-2010-21,4/20/10,10/1/13,-3641.563945,5056.856703
claim-2010-22,4/25/10,10/1/13,-3641.563945,5056.856703
claim-2010-23,5/1/10,10/1/13,-3641.563945,5056.856703
claim-2010-24,5/6/10,10/1/13,-3641.563945,5056.856703
claim-2010-25,5/12/10,10/1/13,-3641.563945,5056.856703
claim-2010-26,5/17/10,10/1/13,-3641.563945,5056.856703
claim-2010-27,5/23/10,10/1/13,-3641.563945,5056.856703
claim-2010-28,5/28/10,10/1/13,-3641.563945,5056.856703
claim-2010-29,6/3/10,10/1/13,-3641.563945,5056.856703
claim-2010-30,6/8/10,10/1/13,-3641.563945,5056.856703
claim-2010-31,6/13/10,10/1/13,-3641.563945,5056.856703
claim-2010-32,6/19/10,10/1/13,-3641.563945,5056.856703
claim-2010-33,6/24/10,10/1/13,-3641.563945,5056.856703
claim-2010-34,6/30/10,10/1/13,-3641.563945,5056.856703
claim-2010-35,7/5/10,10/1/13,-3641.563945,5056.856703
claim-2010-36,7/11/10,10/1/13,-3641.563945,5056.856703
claim-2010-37,7/16/10,10/1/13,-3641.563945,5056.856703
claim-2010-38,7/22/10,10/1/13,-3641.563945,5056.856703
claim-2010-39,7/27/10,10/1/13,-3641.563945,5056.856703
claim-2010-40,8/1/10,10/1/13,-3641.563945,5056.856703
claim-2010-41,8/7/10,10/1/13,-3641.563945,5056.856703
claim-2010-42,8/12/10,10/1/13,-3641.563945,5056.856703
claim-2010-43,8/18/10,10/1/13,-3641.563945,5056.856703
claim-2010-44,8/23/10,10/1/13,-3641.563945,5056.856703
claim-2010-45,8/29/10,10/1/13,122915.2542,20193.22034
claim-2010-46,9/3/10,10/1/13,122915.2542,20193.22034
claim-2010-47,9/9/10,10/1/13,122915.2542,20193.22034
claim-2010-48,9/14/10,10/1/13,122915.2542,20193.22034
claim-2010-49,9/19/10,10/1/13,122915.2542,20193.22034
claim-2010-50,9/25/10,10/1/13,122915.2542,20193.22034
claim-2010-51,9/30/10,10/1/13,122915.2542,20193.22034
claim-2010-52,10/6/10,10/1/13,122915.2542,20193.22034
claim-2010-53,10/11/10,10/1/13,122915.2542,20193.22034
claim-2010-54,10/17/10,10/1/13,122915.2542,20193.22034
claim-2010-55,10/22/10,10/1/13,122915.2542,20193.22034
claim-2010-56,10/28/10,10/1/13,122915.2542,20193.22034
claim-2010-57,11/2/10,10/1/13,122915.2542,20193.22034
claim-2010-58,11/8/10,10/1/13,122915.2542,20193.22034
claim-2010-59,11/13/10,10/1/13,122915.2542,20193.22034
claim-2011-1,1/1/11,10/1/13,2455.454545,941.8181818
claim-2011-2,1/7/11,10/1/13,2455.454545,941.8181818
claim-2011-3,1/13/11,10/1/13,2455.454545,941.8181818
claim-2011-4,1/18/11,10/1/13,2455.454545,941.8181818
claim-2011-5,1/24/11,10/1/13,2455.454545,941.8181818
claim-2011-6,1/30/11,10/1/13,2455.454545,941.8181818
claim-2011-7,2/5/11,10/1/13,2455.454545,941.8181818
claim-2011-8,2/11/11,10/1/13,2455.454545,941.8181818
claim-2011-9,2/16/11,10/1/13,2455.454545,941.8181818
claim-2011-10,2/22/11,10/1/13,2455.454545,941.8181818
claim-2011-11,2/28/11,10/1/13,2455.454545,941.8181818
claim-2011-12,3/6/11,10/1/13,2455.454545,941.8181818
claim-2011-13,3/12/11,10/1/13,2455.454545,941.8181818
claim-2011-14,3/17/11,10/1/13,2455.454545,941.8181818
claim-2011-15,3/23/11,10/1/13,2455.454545,941.8181818
claim-2011-16,3/29/11,10/1/13,3195.454545,1681.818182
claim-2011-17,4/4/11,10/1/13,3195.454545,1681.818182
claim-2011-18,4/9/11,10/1/13,3195.454545,1681.818182
claim-2011-19,4/15/11,10/1/13,3195.454545,1681.818182
claim-2011-20,4/21/11,10/1/13,3195.454545,1681.818182
claim-2011-21,4/27/11,10/1/13,3195.454545,1681.818182
claim-2011-22,5/3/11,10/1/13,3195.454545,1681.818182
claim-2011-23,5/8/11,10/1/13,3195.454545,1681.818182
claim-2011-24,5/14/11,10/1/13,3195.454545,1681.818182
claim-2011-25,5/20/11,10/1/13,3195.454545,1681.818182
claim-2011-26,5/26/11,10/1/13,3195.454545,1681.818182
claim-2011-27,6/1/11,10/1/13,3195.454545,1681.818182
claim-2011-28,6/6/11,10/1/13,3195.454545,1681.818182
claim-2011-29,6/12/11,10/1/13,3195.454545,1681.818182
claim-2011-30,6/18/11,10/1/13,3195.454545,1681.818182
claim-2011-31,6/24/11,10/1/13,3195.454545,1681.818182
claim-2011-32,6/30/11,10/1/13,3195.454545,1681.818182
claim-2011-33,7/5/11,10/1/13,3195.454545,1681.818182
claim-2011-34,7/11/11,10/1/13,3195.454545,1681.818182
claim-2011-35,7/17/11,10/1/13,3195.454545,1681.818182
claim-2011-36,7/23/11,10/1/13,3195.454545,1681.818182
claim-2011-37,7/29/11,10/1/13,3195.454545,1681.818182
claim-2011-38,8/3/11,10/1/13,3195.454545,1681.818182
claim-2011-39,8/9/11,10/1/13,3195.454545,1681.818182
claim-2011-40,8/15/11,10/1/13,3195.454545,1681.818182
claim-2011-41,8/21/11,10/1/13,3195.454545,1681.818182
claim-2011-42,8/27/11,10/1/13,3195.454545,1681.818182
claim-2011-43,9/1/11,10/1/13,3195.454545,1681.818182
claim-2011-44,9/7/11,10/1/13,3195.454545,1681.818182
claim-2012-1,1/1/12,10/1/13,1618.75,847.9166667
claim-2012-2,1/6/12,10/1/13,1618.75,847.9166667
claim-2012-3,1/12/12,10/1/13,1618.75,847.9166667
claim-2012-4,1/17/12,10/1/13,1618.75,847.9166667
claim-2012-5,1/23/12,10/1/13,1618.75,847.9166667
claim-2012-6,1/28/12,10/1/13,1618.75,847.9166667
claim-2012-7,2/3/12,10/1/13,1618.75,847.9166667
claim-2012-8,2/8/12,10/1/13,1618.75,847.9166667
claim-2012-9,2/14/12,10/1/13,1618.75,847.9166667
claim-2012-10,2/19/12,10/1/13,1618.75,847.9166667
claim-2012-11,2/25/12,10/1/13,1618.75,847.9166667
claim-2012-12,3/1/12,10/1/13,1618.75,847.9166667
claim-2012-13,3/7/12,10/1/13,1618.75,847.9166667
claim-2012-14,3/12/12,10/1/13,1618.75,847.9166667
claim-2012-15,3/17/12,10/1/13,1618.75,847.9166667
claim-2012-16,3/23/12,10/1/13,1618.75,847.9166667
claim-2012-17,3/28/12,10/1/13,1618.75,847.9166667
claim-2012-18,4/3/12,10/1/13,1618.75,847.9166667
claim-2012-19,4/8/12,10/1/13,1618.75,847.9166667
claim-2012-20,4/14/12,10/1/13,1618.75,847.9166667
claim-2012-21,4/19/12,10/1/13,1618.75,847.9166667
claim-2012-22,4/25/12,10/1/13,1618.75,847.9166667
claim-2012-23,4/30/12,10/1/13,1618.75,847.9166667
claim-2012-24,5/6/12,10/1/13,1618.75,847.9166667
claim-2012-25,5/11/12,10/1/13,1618.75,847.9166667
claim-2012-26,5/17/12,10/1/13,1618.75,847.9166667
claim-2012-27,5/22/12,10/1/13,1618.75,847.9166667
claim-2012-28,5/27/12,10/1/13,1618.75,847.9166667
claim-2012-29,6/2/12,10/1/13,1618.75,847.9166667
claim-2012-30,6/7/12,10/1/13,1618.75,847.9166667
claim-2012-31,6/13/12,10/1/13,1618.75,847.9166667
claim-2012-32,6/18/12,10/1/13,1618.75,847.9166667
claim-2012-33,6/24/12,10/1/13,1618.75,847.9166667
claim-2012-34,6/29/12,10/1/13,1618.75,847.9166667
claim-2012-35,7/5/12,10/1/13,1618.75,847.9166667
claim-2012-36,7/10/12,10/1/13,1618.75,847.9166667
claim-2012-37,7/16/12,10/1/13,1618.75,847.9166667
claim-2012-38,7/21/12,10/1/13,1618.75,847.9166667
claim-2012-39,7/27/12,10/1/13,1618.75,847.9166667
claim-2012-40,8/1/12,10/1/13,1618.75,847.9166667
claim-2012-41,8/7/12,10/1/13,1618.75,847.9166667
claim-2012-42,8/12/12,10/1/13,1618.75,847.9166667
claim-2012-43,8/17/12,10/1/13,1618.75,847.9166667
claim-2012-44,8/23/12,10/1/13,1618.75,847.9166667
claim-2012-45,8/28/12,10/1/13,1618.75,847.9166667
claim-2012-46,9/3/12,10/1/13,1618.75,847.9166667
claim-2012-47,9/8/12,10/1/13,1618.75,847.9166667
claim-2012-48,9/14/12,10/1/13,1618.75,847.9166667
claim-2005-1,1/1/05,10/1/14,0,0
claim-2005-2,1/7/05,10/1/14,0,0
claim-2005-3,1/13/05,10/1/14,0,0
claim-2005-4,1/18/05,10/1/14,0,0
claim-2005-5,1/24/05,10/1/14,0,0
claim-2005-6,1/30/05,10/1/14,0,0
claim-2005-7,2/5/05,10/1/14,0,0
claim-2005-8,2/11/05,10/1/14,0,0
claim-2005-9,2/16/05,10/1/14,0,0
claim-2005-10,2/22/05,10/1/14,0,0
claim-2005-11,2/28/05,10/1/14,0,0
claim-2005-12,3/6/05,10/1/14,0,0
claim-2005-13,3/12/05,10/1/14,0,0
claim-2005-14,3/17/05,10/1/14,0,0
claim-2005-15,3/23/05,10/1/14,0,0
claim-2005-16,3/29/05,10/1/14,0,0
claim-2005-17,4/4/05,10/1/14,0,0
claim-2005-18,4/9/05,10/1/14,0,0
claim-2005-19,4/15/05,10/1/14,0,0
claim-2005-20,4/21/05,10/1/14,0,0
claim-2005-21,4/27/05,10/1/14,0,0
claim-2005-22,5/3/05,10/1/14,0,0
claim-2005-23,5/8/05,10/1/14,0,0
claim-2005-24,5/14/05,10/1/14,0,0
claim-2005-25,5/20/05,10/1/14,0,0
claim-2005-26,5/26/05,10/1/14,0,0
claim-2005-27,6/1/05,10/1/14,0,0
claim-2005-28,6/6/05,10/1/14,0,0
claim-2005-29,6/12/05,10/1/14,0,0
claim-2005-30,6/18/05,10/1/14,0,0
claim-2005-31,6/24/05,10/1/14,0,0
claim-2005-32,6/30/05,10/1/14,0,0
claim-2005-33,7/5/05,10/1/14,0,0
claim-2005-34,7/11/05,10/1/14,0,0
claim-2005-35,7/17/05,10/1/14,0,0
claim-2005-36,7/23/05,10/1/14,0,0
claim-2005-37,7/29/05,10/1/14,0,0
claim-2005-38,8/3/05,10/1/14,0,0
claim-2005-39,8/9/05,10/1/14,0,0
claim-2005-40,8/15/05,10/1/14,0,0
claim-2005-41,8/21/05,10/1/14,0,0
claim-2005-42,8/27/05,10/1/14,0,0
claim-2005-43,9/1/05,10/1/14,0,0
claim-2005-44,9/7/05,10/1/14,0,0
claim-2005-45,9/13/05,10/1/14,0,0
claim-2005-46,9/19/05,10/1/14,0,0
claim-2005-47,9/25/05,10/1/14,0,0
claim-2005-48,9/30/05,10/1/14,0,0
claim-2005-49,10/6/05,10/1/14,0,0
claim-2005-50,10/12/05,10/1/14,0,0
claim-2005-51,10/18/05,10/1/14,0,0
claim-2005-52,10/23/05,10/1/14,0,0
claim-2005-53,10/29/05,10/1/14,0,0
claim-2005-54,11/4/05,10/1/14,0,0
claim-2005-55,11/10/05,10/1/14,0,0
claim-2005-56,11/16/05,10/1/14,0,0
claim-2005-57,11/21/05,10/1/14,0,0
claim-2005-58,11/27/05,10/1/14,0,0
claim-2005-59,12/3/05,10/1/14,0,0
claim-2005-60,12/9/05,10/1/14,0,0
claim-2005-61,12/15/05,10/1/14,0,0
claim-2005-62,12/20/05,10/1/14,0,0
claim-2005-63,12/26/05,10/1/14,0,0
claim-2006-1,1/1/06,10/1/14,0,0
claim-2006-2,1/9/06,10/1/14,0,0
claim-2006-3,1/16/06,10/1/14,0,0
claim-2006-4,1/24/06,10/1/14,0,0
claim-2006-5,1/31/06,10/1/14,0,0
claim-2006-6,2/8/06,10/1/14,0,0
claim-2006-7,2/16/06,10/1/14,0,0
claim-2006-8,2/23/06,10/1/14,0,0
claim-2006-9,3/3/06,10/1/14,0,0
claim-2006-10,3/10/06,10/1/14,0,0
claim-2006-11,3/18/06,10/1/14,0,0
claim-2006-12,3/26/06,10/1/14,0,0
claim-2006-13,4/2/06,10/1/14,0,0
claim-2006-14,4/10/06,10/1/14,0,0
claim-2006-15,4/17/06,10/1/14,0,0
claim-2006-16,4/25/06,10/1/14,0,0
claim-2006-17,5/3/06,10/1/14,0,0
claim-2006-18,5/10/06,10/1/14,0,0
claim-2006-19,5/18/06,10/1/14,0,0
claim-2006-20,5/25/06,10/1/14,0,0
claim-2006-21,6/2/06,10/1/14,0,0
claim-2006-22,6/10/06,10/1/14,0,0
claim-2006-23,6/17/06,10/1/14,0,0
claim-2006-24,6/25/06,10/1/14,0,0
claim-2006-25,7/3/06,10/1/14,0,0
claim-2006-26,7/10/06,10/1/14,0,0
claim-2006-27,7/18/06,10/1/14,0,0
claim-2006-28,7/25/06,10/1/14,0,0
claim-2006-29,8/2/06,10/1/14,0,0
claim-2006-30,8/10/06,10/1/14,0,0
claim-2006-31,8/17/06,10/1/14,0,0
claim-2006-32,8/25/06,10/1/14,0,0
claim-2006-33,9/1/06,10/1/14,0,0
claim-2006-34,9/9/06,10/1/14,0,0
claim-2006-35,9/17/06,10/1/14,0,0
claim-2006-36,9/24/06,10/1/14,0,0
claim-2006-37,10/2/06,10/1/14,0,0
claim-2006-38,10/9/06,10/1/14,0,0
claim-2006-39,10/17/06,10/1/14,0,0
claim-2006-40,10/25/06,10/1/14,0,0
claim-2006-41,11/1/06,10/1/14,0,0
claim-2006-42,11/9/06,10/1/14,0,0
claim-2006-43,11/16/06,10/1/14,0,0
claim-2006-44,11/24/06,10/1/14,0,0
claim-2006-45,12/2/06,10/1/14,0,0
claim-2006-46,12/9/06,10/1/14,0,0
claim-2006-47,12/17/06,10/1/14,0,0
claim-2006-48,12/24/06,10/1/14,0,0
claim-2007-1,1/1/07,10/1/14,-299.5046514,2836.353751
claim-2007-2,1/5/07,10/1/14,-299.5046514,2836.353751
claim-2007-3,1/9/07,10/1/14,-299.5046514,2836.353751
claim-2007-4,1/12/07,10/1/14,-299.5046514,2836.353751
claim-2007-5,1/16/07,10/1/14,-299.5046514,2836.353751
claim-2007-6,1/20/07,10/1/14,-299.5046514,2836.353751
claim-2007-7,1/24/07,10/1/14,-299.5046514,2836.353751
claim-2007-8,1/28/07,10/1/14,-299.5046514,2836.353751
claim-2007-9,1/31/07,10/1/14,-299.5046514,2836.353751
claim-2007-10,2/4/07,10/1/14,-299.5046514,2836.353751
claim-2007-11,2/8/07,10/1/14,-299.5046514,2836.353751
claim-2007-12,2/12/07,10/1/14,-299.5046514,2836.353751
claim-2007-13,2/16/07,10/1/14,-299.5046514,2836.353751
claim-2007-14,2/19/07,10/1/14,-299.5046514,2836.353751
claim-2007-15,2/23/07,10/1/14,-299.5046514,2836.353751
claim-2007-16,2/27/07,10/1/14,-299.5046514,2836.353751
claim-2007-17,3/3/07,10/1/14,-299.5046514,2836.353751
claim-2007-18,3/7/07,10/1/14,-299.5046514,2836.353751
claim-2007-19,3/10/07,10/1/14,-299.5046514,2836.353751
claim-2007-20,3/14/07,10/1/14,-299.5046514,2836.353751
claim-2007-21,3/18/07,10/1/14,-299.5046514,2836.353751
claim-2007-22,3/22/07,10/1/14,-299.5046514,2836.353751
claim-2007-23,3/26/07,10/1/14,-299.5046514,2836.353751
claim-2007-24,3/29/07,10/1/14,-299.5046514,2836.353751
claim-2007-25,4/2/07,10/1/14,-299.5046514,2836.353751
claim-2007-26,4/6/07,10/1/14,-299.5046514,2836.353751
claim-2007-27,4/10/07,10/1/14,-299.5046514,2836.353751
claim-2007-28,4/14/07,10/1/14,-299.5046514,2836.353751
claim-2007-29,4/17/07,10/1/14,-299.5046514,2836.353751
claim-2007-30,4/21/07,10/1/14,-299.5046514,2836.353751
claim-2007-31,4/25/07,10/1/14,-299.5046514,2836.353751
claim-2007-32,4/29/07,10/1/14,-299.5046514,2836.353751
claim-2007-33,5/3/07,10/1/14,-299.5046514,2836.353751
claim-2007-34,5/6/07,10/1/14,-299.5046514,2836.353751
claim-2007-35,5/10/07,10/1/14,-299.5046514,2836.353751
claim-2007-36,5/14/07,10/1/14,-299.5046514,2836.353751
claim-2007-37,5/18/07,10/1/14,-299.5046514,2836.353751
claim-2007-38,5/22/07,10/1/14,-299.5046514,2836.353751
claim-2007-39,5/25/07,10/1/14,-299.5046514,2836.353751
claim-2007-40,5/29/07,10/1/14,-299.5046514,2836.353751
claim-2007-41,6/2/07,10/1/14,-299.5046514,2836.353751
claim-2007-42,6/6/07,10/1/14,-299.5046514,2836.353751
claim-2007-43,6/10/07,10/1/14,-299.5046514,2836.353751
claim-2007-44,6/13/07,10/1/14,-299.5046514,2836.353751
claim-2007-45,6/17/07,10/1/14,-299.5046514,2836.353751
claim-2007-46,6/21/07,10/1/14,-299.5046514,2836.353751
claim-2007-47,6/25/07,10/1/14,-299.5046514,2836.353751
claim-2007-48,6/29/07,10/1/14,-299.5046514,2836.353751
claim-2007-49,7/2/07,10/1/14,-299.5046514,2836.353751
claim-2007-50,7/6/07,10/1/14,-299.5046514,2836.353751
claim-2007-51,7/10/07,10/1/14,-299.5046514,2836.353751
claim-2007-52,7/14/07,10/1/14,-299.5046514,2836.353751
claim-2007-53,7/18/07,10/1/14,-299.5046514,2836.353751
claim-2007-54,7/22/07,10/1/14,-299.5046514,2836.353751
claim-2007-55,7/25/07,10/1/14,-299.5046514,2836.353751
claim-2007-56,7/29/07,10/1/14,-299.5046514,2836.353751
claim-2007-57,8/2/07,10/1/14,-299.5046514,2836.353751
claim-2007-58,8/6/07,10/1/14,-299.5046514,2836.353751
claim-2007-59,8/10/07,10/1/14,-299.5046514,2836.353751
claim-2007-60,8/13/07,10/1/14,-299.5046514,2836.353751
claim-2007-61,8/17/07,10/1/14,-299.5046514,2836.353751
claim-2007-62,8/21/07,10/1/14,-299.5046514,2836.353751
claim-2007-63,8/25/07,10/1/14,-299.5046514,2836.353751
claim-2007-64,8/29/07,10/1/14,-299.5046514,2836.353751
claim-2007-65,9/1/07,10/1/14,-299.5046514,2836.353751
claim-2007-66,9/5/07,10/1/14,-299.5046514,2836.353751
claim-2007-67,9/9/07,10/1/14,-299.5046514,2836.353751
claim-2007-68,9/13/07,10/1/14,-299.5046514,2836.353751
claim-2007-69,9/17/07,10/1/14,-299.5046514,2836.353751
claim-2007-70,9/20/07,10/1/14,-299.5046514,2836.353751
claim-2007-71,9/24/07,10/1/14,-299.5046514,2836.353751
claim-2007-72,9/28/07,10/1/14,-299.5046514,2836.353751
claim-2007-73,10/2/07,10/1/14,-299.5046514,2836.353751
claim-2007-74,10/6/07,10/1/14,-299.5046514,2836.353751
claim-2007-75,10/9/07,10/1/14,-299.5046514,2836.353751
claim-2007-76,10/13/07,10/1/14,-299.5046514,2836.353751
claim-2007-77,10/17/07,10/1/14,-299.5046514,2836.353751
claim-2007-78,10/21/07,10/1/14,-299.5046514,2836.353751
claim-2007-79,10/25/07,10/1/14,-299.5046514,2836.353751
claim-2007-80,10/28/07,10/1/14,-299.5046514,2836.353751
claim-2007-81,11/1/07,10/1/14,-299.5046514,2836.353751
claim-2007-82,11/5/07,10/1/14,-299.5046514,2836.353751
claim-2007-83,11/9/07,10/1/14,-299.5046514,2836.353751
claim-2007-84,11/13/07,10/1/14,-299.5046514,2836.353751
claim-2007-85,11/16/07,10/1/14,-299.5046514,2836.353751
claim-2007-86,11/20/07,10/1/14,-299.5046514,2836.353751
claim-2007-87,11/24/07,10/1/14,-299.5046514,2836.353751
claim-2007-88,11/28/07,10/1/14,-299.5046514,2836.353751
claim-2007-89,12/2/07,10/1/14,-299.5046514,2836.353751
claim-2007-90,12/5/07,10/1/14,49213.97849,48816.12903
claim-2007-91,12/9/07,10/1/14,49213.97849,48816.12903
claim-2007-92,12/13/07,10/1/14,49213.97849,48816.12903
claim-2007-93,12/17/07,10/1/14,49213.97849,48816.12903
claim-2008-1,1/1/08,10/1/14,87.05882353,6442.352941
claim-2008-2,1/5/08,10/1/14,87.05882353,6442.352941
claim-2008-3,1/10/08,10/1/14,87.05882353,6442.352941
claim-2008-4,1/14/08,10/1/14,87.05882353,6442.352941
claim-2008-5,1/18/08,10/1/14,87.05882353,6442.352941
claim-2008-6,1/23/08,10/1/14,87.05882353,6442.352941
claim-2008-7,1/27/08,10/1/14,87.05882353,6442.352941
claim-2008-8,1/31/08,10/1/14,87.05882353,6442.352941
claim-2008-9,2/4/08,10/1/14,87.05882353,6442.352941
claim-2008-10,2/9/08,10/1/14,87.05882353,6442.352941
claim-2008-11,2/13/08,10/1/14,87.05882353,6442.352941
claim-2008-12,2/17/08,10/1/14,87.05882353,6442.352941
claim-2008-13,2/22/08,10/1/14,87.05882353,6442.352941
claim-2008-14,2/26/08,10/1/14,87.05882353,6442.352941
claim-2008-15,3/1/08,10/1/14,87.05882353,6442.352941
claim-2008-16,3/6/08,10/1/14,87.05882353,6442.352941
claim-2008-17,3/10/08,10/1/14,87.05882353,6442.352941
claim-2008-18,3/14/08,10/1/14,87.05882353,6442.352941
claim-2008-19,3/19/08,10/1/14,87.05882353,6442.352941
claim-2008-20,3/23/08,10/1/14,87.05882353,6442.352941
claim-2008-21,3/27/08,10/1/14,87.05882353,6442.352941
claim-2008-22,3/31/08,10/1/14,87.05882353,6442.352941
claim-2008-23,4/5/08,10/1/14,87.05882353,6442.352941
claim-2008-24,4/9/08,10/1/14,87.05882353,6442.352941
claim-2008-25,4/13/08,10/1/14,87.05882353,6442.352941
claim-2008-26,4/18/08,10/1/14,87.05882353,6442.352941
claim-2008-27,4/22/08,10/1/14,87.05882353,6442.352941
